id;geometry;waste amount;co2 amount
350;LINESTRING(6.967001446 53.08713995, 6.9701043 53.084376, 6.9890839 53.0581856, 6.990297527 53.055019791);30349,778;9,074319003
351;LINESTRING(6.967001446 53.08713995, 6.910361637 53.093157138, 6.895632991 53.09898885);5126,464;3,161565619
353;LINESTRING(6.866005629 53.168745614, 6.88408065 53.1695756, 6.89404593 53.16935203);3,48;0,007068519
354;LINESTRING(6.866005629 53.168745614, 6.8545975 53.16835575, 6.81276706 53.16702846);1233,179;1,180397924
356;LINESTRING(6.990297527 53.055019791, 6.9885116 53.0513059, 6.9610475 53.0198744, 6.959957362 53.016527613);30375,253;11,11100182
357;LINESTRING(6.895632991 53.09898885, 6.887865986 53.102787414, 6.8870171 53.1025335, 6.8719813 53.1028635, 6.867388088 53.103634925);3,66;0,003718751
360;LINESTRING(6.959957362 53.016527613, 6.9589857 53.0169504, 6.9478697 53.010327, 6.945432645 53.007673755);30379,053;3,423754456
361;LINESTRING(6.98569598 52.98692511, 6.9815772 52.9851343, 6.97262 52.98233, 6.967370619 52.982870143);2408,2;0,660869855
362;LINESTRING(6.945432645 53.007673755, 6.9490745 53.0051029, 6.9552871 53.000187, 6.958951905 52.996320124);34956,022;5,565070915
363;LINESTRING(6.945432645 53.007673755, 6.9424564 53.0069779, 6.9291413 52.9999293, 6.848967667 53.0518766, 6.880756969 53.078194408);4569,909;15,85420487
364;LINESTRING(6.967370619 52.982870143, 6.956024067 52.9754346);37434,725;4,589899395
365;LINESTRING(6.967370619 52.982870143, 6.9666447 52.9881542, 6.9638 52.99114, 6.958951905 52.996320124);34995,044;5,859155642
367;LINESTRING(6.867388088 53.103634925, 6.85438706 53.08841626, 6.8596062 53.0871767, 6.8714223 53.0840323, 6.87162165 53.08398455, 6.871821 53.0839368, 6.8749579 53.0830315, 6.880756969 53.078194408);448,883;2,064258103
368;LINESTRING(6.867388088 53.103634925, 6.8637923 53.1047265, 6.8431006 53.1074773, 6.842854 53.1075051, 6.8426074 53.1075329, 6.7944871 53.1069015, 6.794307 53.1068546);24995,202;13,92527807
369;LINESTRING(6.8440993 53.0549603, 6.8116005 53.0810321, 6.8058746 53.091245, 6.8057567 53.0914028, 6.8056388 53.0915606, 6.7943411 53.106676, 6.794307 53.1068546);0,36;0,002980438
370;LINESTRING(6.794307 53.1068546, 6.7940928 53.1069863, 6.7804019 53.1257157, 6.780176467 53.1256942);25058,362;6,523785758
371;LINESTRING(6.81276706 53.16702846, 6.805064514 53.165567086);1239,719;0,181789654
374;LINESTRING(6.805064514 53.165567086, 6.7567167 53.167728289);1241,559;1,097377737
375;LINESTRING(6.760376823 53.150199192, 6.7567167 53.167728289);25181,949;5,601435082
376;LINESTRING(6.760376823 53.150199192, 6.764653 53.1470576, 6.7803512 53.1257851, 6.780176467 53.1256942);25059,442;8,627080066
378;LINESTRING(6.7567167 53.167728289, 6.7483084 53.1716657, 6.7376509 53.1754276, 6.733541544 53.177594544);1322,715;1,344093127
380;LINESTRING(6.7567167 53.167728289, 6.7543703 53.168585, 6.7285189 53.1716343);25107,508;4,840968225
381;LINESTRING(6.733541544 53.177594544, 6.7275792 53.16939044);82387,363;9,520579325
382;LINESTRING(6.733541544 53.177594544, 6.720483367 53.184656867, 6.708772075 53.190646675);1322,715;1,5542976
383;LINESTRING(6.7285189 53.1716343, 6.7275792 53.16939044);82460,471;2,4675259
384;LINESTRING(6.7285189 53.1716343, 6.6513537 53.186451, 6.651136867 53.186490667);112079,986;67,79254535
386;LINESTRING(6.723383633 53.152002033, 6.7232941 53.1521311, 6.7268904 53.1678938, 6.7275792 53.16939044);68,425;0,041113687
388;LINESTRING(6.708772075 53.190646675, 6.707227 53.1913472, 6.69731 53.1965813);1322,715;0,713891718
389;LINESTRING(6.651136867 53.186490667, 6.6510336 53.1863978, 6.629459 53.1660358, 6.62929445 53.16592095, 6.6291299 53.1658061, 6.6181756 53.1619954, 6.616781667 53.161108333, 6.6142909 53.1595505);150872,582;62,58016831
390;LINESTRING(6.651136867 53.186490667, 6.6510233 53.1866232, 6.6164681 53.201235, 6.61718265 53.203587238);38775,556;10,34498865
391;LINESTRING(6.61718265 53.203587238, 6.630626367 53.205208961);1333,532;0,655067327
392;LINESTRING(6.61718265 53.203587238, 6.59048485 53.210700629);2057,555;1,665273075
393;LINESTRING(6.630626367 53.205208961, 6.6353263 53.2024477, 6.69731 53.1965813);1322,715;3,268709201
395;LINESTRING(6.59048485 53.210700629, 6.5918871 53.2127077, 6.6072413 53.2163157, 6.616343571 53.216398);129,102;0,13648079
397;LINESTRING(6.59048485 53.210700629, 6.580749507 53.216608307);3369,983;1,047395993
398;LINESTRING(6.59048485 53.210700629, 6.565068957 53.204536251);38941,934;3,980288072
400;LINESTRING(6.6142909 53.1595505, 6.606993 53.1699799, 6.605625289 53.171121833);232,167;0,080716856
401;LINESTRING(6.6142909 53.1595505, 6.6278574 53.1329206);151123,099;49,25308476
402;LINESTRING(6.580749507 53.216608307, 6.5770069 53.2147028, 6.5704137 53.2122564, 6.565068957 53.204536251);15,215;0,024110239
404;LINESTRING(6.565068957 53.204536251, 6.554576483 53.214172308);40242,258;4,732110839
405;LINESTRING(6.565068957 53.204536251, 6.561693375 53.193434119);80142,009;7,598441059
406;LINESTRING(6.565068957 53.204536251, 6.553712389 53.204220296);940,928;0,127348314
408;LINESTRING(6.605625289 53.171121833, 6.6018547 53.1740653, 6.5820218 53.1948189);1,367;0,004687067
409;LINESTRING(6.609630081 53.125550994, 6.6081438 53.1402546, 6.5961715 53.1584017, 6.5876565 53.1658428);80144,009;29,15328172
410;LINESTRING(6.5876565 53.1658428, 6.561693375 53.193434119);80142,269;21,34068133
412;LINESTRING(6.561693375 53.193434119, 6.547484686 53.195859152);0,26;0,00031572
416;LINESTRING(6.553712389 53.204220296, 6.541759646 53.2128981);1155,516;0,241315592
417;LINESTRING(6.553712389 53.204220296, 6.547484686 53.195859152);217,3;0,027466329
418;LINESTRING(6.541759646 53.2128981, 6.528702436 53.230234389);475,794;0,140578308
419;LINESTRING(6.541759646 53.2128981, 6.5339569 53.2141275, 6.5131732 53.2163061, 6.513224875 53.219340712);895,04;0,327240104
420;LINESTRING(6.547484686 53.195859152, 6.53731275 53.19597625);217,3;0,018321256
423;LINESTRING(6.528702436 53.230234389, 6.5220479 53.235265, 6.515939 53.2368973);39230,696;4,502625136
426;LINESTRING(6.513224875 53.219340712, 6.5126745 53.2164152, 6.49308015 53.2037275);882,99;0,300171607
428;LINESTRING(6.515939 53.2368973, 6.4940574 53.2426766);39230,696;6,189020569
431;LINESTRING(6.4940574 53.2426766, 6.4796649 53.2450625, 6.47682669 53.24580999);39230,696;4,667293585
432;LINESTRING(6.473869186 53.202479471, 6.49308015 53.2037275);1108,08;0,175168858
434;LINESTRING(6.473869186 53.202479471, 6.4157517 53.1943755, 6.379683089 53.185142881);2184,977;1,73302641
435;LINESTRING(6.47682669 53.24580999, 6.4730507 53.2464129, 6.46054 53.24875, 6.4556428 53.2490961, 6.4507456 53.2494422, 6.4244824 53.2466076, 6.4241588 53.2469657);39212,112;13,99306855
436;LINESTRING(6.379683089 53.185142881, 6.377421863 53.1804918);2194,076;0,145827559
439;LINESTRING(6.4241588 53.2469657, 6.424038 53.2476264, 6.3954957 53.2582245, 6.39483074 53.25861514, 6.389479933 53.2614997, 6.3853566 53.2632878, 6.3193778 53.2641512);39209,122;29,35537882
440;LINESTRING(6.377421863 53.1804918, 6.3795462 53.1714701);2900,781;0,476133669
441;LINESTRING(6.377421863 53.1804918, 6.3378123 53.17191955);5074,823;2,031515539
443;LINESTRING(6.3080698 53.36405985, 6.307953 53.3639871, 6.2993365 53.3454064, 6.2992152 53.34515555, 6.2990939 53.3449047, 6.283338 53.3276035);34,978;0,100087353
445;LINESTRING(6.3795462 53.1714701, 6.38344959 53.16652153, 6.3941352 53.1643457);2688,725;0,53121969
446;LINESTRING(6.3795462 53.1714701, 6.3779698 53.1685149, 6.3644031 53.1711963, 6.365864425 53.166513925, 6.3674081 53.1618121, 6.3714954 53.1509665, 6.37147945 53.15088465, 6.3714635 53.1508028, 6.3480903 53.1240701, 6.34798765 53.1239811, 6.347885 53.1238921, 6.3415222 53.0959787, 6.3317619 53.0731935);1334,83;3,132186488
447;LINESTRING(6.3378123 53.17191955, 6.321740733 53.1685376);3039,671;0,535588872
448;LINESTRING(6.3378123 53.17191955, 6.3329322 53.1716437, 6.3244189 53.1876915, 6.324364 53.187822, 6.3243091 53.1879525, 6.3214986 53.2212257);1972,022;1,389028902
449;LINESTRING(6.3214986 53.2212257, 6.318171 53.2211252, 6.3148434 53.2210247);1967,637;0,101994349
451;LINESTRING(6.321740733 53.1685376, 6.310054733 53.166371367, 6.3068676 53.1655847, 6.2781229 53.1564658, 6.27835185 53.15645425);3039,671;1,522796763
452;LINESTRING(6.3193778 53.2641512, 6.3148434 53.2210247);1957,781;1,071966832
453;LINESTRING(6.3193778 53.2641512, 6.3148043 53.2645235, 6.30543375 53.265495533);41156,138;3,846956787
455;LINESTRING(6.2464204 53.1826166, 6.2653922 53.1575377, 6.2683366 53.153872471);34,794;0,083747737
456;LINESTRING(6.2464204 53.1826166, 6.1844324 53.1766283, 6.18357428 53.17685796);2773,453;8,056243068
458;LINESTRING(6.2683366 53.153872471, 6.27835185 53.15645425);3027,506;0,33852659
459;LINESTRING(6.2683366 53.153872471, 6.185771312 53.129761576);2981,643;2,654512107
460;LINESTRING(6.18357428 53.17685796, 6.1843038 53.1768084, 6.1868075 53.1867713);50,874;0,033651956
461;LINESTRING(6.18357428 53.17685796, 6.1841592 53.1765498, 6.1762542 53.1529028, 6.176193433 53.152809967);2850,987;5,309823791
462;LINESTRING(6.30543375 53.265495533, 6.2997933 53.2660228, 6.2633203 53.2683127, 6.2612223 53.2684103, 6.2591243 53.2685079, 6.2287585 53.2694232);39941,524;20,44879602
463;LINESTRING(6.30543375 53.265495533, 6.3066079 53.2657537, 6.2955739 53.2948883, 6.29557435 53.29499775, 6.2955748 53.2951072, 6.283338 53.3276035);1915,869;1,439044758
464;LINESTRING(6.185771312 53.129761576, 6.1833085 53.1307636, 6.1762288 53.1526998, 6.176193433 53.152809967);81,317;0,123936359
467;LINESTRING(6.283338 53.3276035, 6.2672408 53.3165297);34,64;0,034193737
468;LINESTRING(5.943598792 52.6857422, 5.942829 52.6855908, 5.9303921 52.6670755, 5.8991317 52.6649289, 5.897878044 52.664854233);354305,418;241,9057388
471;LINESTRING(5.897878044 52.664854233, 5.8975287 52.6644699, 5.8338532 52.6398818, 5.8336582 52.63980435, 5.8334632 52.6397269, 5.8229848 52.6353378, 5.816621545 52.637876745);354408,679;353,44247
473;LINESTRING(5.938328975 52.723288075, 5.9381613 52.7232591, 5.8758627 52.7107674, 5.871229424 52.711871476);559,779;0,810880674
475;LINESTRING(5.938328975 52.723288075, 5.9384923 52.7233333, 5.9566518 52.7279817);506,544;0,208044409
477;LINESTRING(5.871229424 52.711871476, 5.8672182 52.7131943, 5.8464969 52.7085113, 5.844308214 52.7082208, 5.8348658 52.7081421, 5.8056191 52.7088673, 5.8050983 52.7088558, 5.8045775 52.7088443, 5.790212 52.7088823, 5.789564711 52.7091446);654,99;1,164091649
479;LINESTRING(5.8426447 52.7789307, 5.826186 52.7624961, 5.825854792 52.762208233);0,18;0,0004824
481;LINESTRING(5.825854792 52.762208233, 5.8255099 52.7619053, 5.7891589 52.7250072, 5.786961387 52.722412493);0,18;0,001140131
482;LINESTRING(5.816621545 52.637876745, 5.813264967 52.640273967);354995,79;18,90709631
483;LINESTRING(5.816621545 52.637876745, 5.845356033 52.6071631);152,88;0,115807592
485;LINESTRING(5.813264967 52.640273967, 5.8125869 52.6365657, 5.7786187 52.6366225, 5.77453705 52.63736725, 5.7704554 52.638112, 5.7232964 52.6391215, 5.72251494 52.63996093);355035,55;355,8615217
486;LINESTRING(5.765083991 52.764272527, 5.770278407 52.725879057);337,615;0,216776251
488;LINESTRING(5.765083991 52.764272527, 5.762448 52.7705088);298,835;0,031879709
489;LINESTRING(5.786961387 52.722412493, 5.7877294 52.7252387, 5.7736757 52.7255312, 5.770278407 52.725879057);2,02;0,003476768
492;LINESTRING(5.753921473 52.727093205, 5.7536286 52.7311957, 5.7491167 52.7662757, 5.74904385 52.7664919);288,105;0,405627149
493;LINESTRING(5.753921473 52.727093205, 5.7528652 52.7248866, 5.7451611 52.7238189, 5.747070041 52.715837245);306,705;0,163980604
495;LINESTRING(5.770278407 52.725879057, 5.7715244 52.7207673, 5.7732685 52.6982782, 5.770109975 52.694897225);340,215;0,188285787
496;LINESTRING(5.74904385 52.7664919, 5.7489813 52.7667158, 5.7122479 52.8338258);4,795;0,029824749
498;LINESTRING(5.747070041 52.715837245, 5.743562037 52.708260238);446,225;0,098979038
500;LINESTRING(5.770108274 52.711209, 5.7766016 52.7108953, 5.78879 52.7092869, 5.789564711 52.7091446);707,415;0,29744424
501;LINESTRING(5.770108274 52.711209, 5.758742293 52.701950329);711,629;0,289333849
503;LINESTRING(5.770109975 52.694897225, 5.741442483 52.684523456);376,765;0,157259909
508;LINESTRING(5.6669 52.76795, 5.6612648 52.7661148, 5.659420025 52.763940037, 5.656889 52.7611322, 5.6459057 52.7248342, 5.646012367 52.7246873);3168,615;2,010117402
510;LINESTRING(5.758742293 52.701950329, 5.7595325 52.694424, 5.7521891 52.6751883);917,069;0,824688118
511;LINESTRING(5.743562037 52.708260238, 5.731077376 52.700898072);461,535;0,144175671
513;LINESTRING(5.7521891 52.6751883, 5.7218841 52.6468474);3134,09;3,037494426
514;LINESTRING(5.741442483 52.684523456, 5.734791362 52.687885513);2577,324;0,266022861
515;LINESTRING(5.734791362 52.687885513, 5.7336085 52.6906085, 5.7259831 52.6972533, 5.731077376 52.700898072);671,669;0,279884099
517;LINESTRING(5.734791362 52.687885513, 5.7367323 52.6810417, 5.6755517 52.6450381, 5.67569875 52.645138578);3253,673;4,050385469
522;LINESTRING(5.68055388 52.67728372, 5.6762328 52.6752735, 5.6318541 52.6580238, 5.6336729 52.653860875);15354,61;6,078850749
523;LINESTRING(5.67569875 52.645138578, 5.6734476 52.6409868, 5.6376644 52.6083602, 5.63704535 52.60796605);394230,558;291,6828531
525;LINESTRING(5.67569875 52.645138578, 5.6791323 52.6448435, 5.6878426 52.6447828, 5.6904319 52.64477245, 5.6930212 52.6447621, 5.7218716 52.639128, 5.72251494 52.63996093);359252,238;183,329899
526;LINESTRING(5.67569875 52.645138578, 5.673346 52.6471627, 5.635927 52.6497058, 5.6336729 52.653860875);31674,407;12,12975917
527;LINESTRING(5.7218841 52.6468474, 5.72251494 52.63996093);3203,58;0,634000495
528;LINESTRING(5.63704535 52.60796605, 5.633940229 52.5962942, 5.6343722 52.5953805, 5.64232 52.57746, 5.644097111 52.574422722);121774,672;61,13776143
529;LINESTRING(5.63704535 52.60796605, 5.530595477 52.548438219);272462,051;425,9610419
530;LINESTRING(5.6336729 52.653860875, 5.612159379 52.655227671, 5.6074506 52.666685045, 5.61607 52.67005, 5.6246505 52.6708834, 5.625255867 52.671145617, 5.6259733 52.6714495, 5.6450421 52.6870292);9223,034;6,867432292
533;LINESTRING(5.813928083 52.4586005, 5.8124363 52.4576437, 5.7618948 52.4349972, 5.761045583 52.43462495, 5.7601879 52.4342563, 5.7219921 52.4177343, 5.721770333 52.4176926);2,63;0,014387552
536;LINESTRING(5.700620455 52.453470318, 5.6992026 52.4503763, 5.7216901 52.4177688, 5.721770333 52.4176926);22,68;0,014759405
537;LINESTRING(5.700620455 52.453470318, 5.6962078 52.4580374, 5.6914315 52.4610016);240,715;0,070545858
538;LINESTRING(5.739016109 52.5378349, 5.732710977 52.525015277);2718,55;0,624068022
539;LINESTRING(5.739016109 52.5378349, 5.7380055 52.537798, 5.728975 52.5386008, 5.724345653 52.537308187);99,46;0,030798291
540;LINESTRING(5.739016109 52.5378349, 5.7342698 52.5383423, 5.6956733 52.5510977, 5.694629009 52.551251482);2718,035;1,417318972
541;LINESTRING(5.732710977 52.525015277, 5.730044967 52.5114972);21337,686;3,099997538
542;LINESTRING(5.732710977 52.525015277, 5.7296365 52.5275364, 5.7216182 52.5285992, 5.7177401 52.527178744);14046,997;1,659094888
543;LINESTRING(5.724345653 52.537308187, 5.7213048 52.5329394, 5.720336 52.5289126, 5.7177401 52.527178744);14438,342;1,829331385
544;LINESTRING(5.724345653 52.537308187, 5.7233284 52.5404787, 5.7117517 52.5445141, 5.70902134 52.54549014);12708,172;1,696661702
545;LINESTRING(5.694629009 52.551251482, 5.62930394 52.550442085);4323,765;3,908412748
546;LINESTRING(5.694629009 52.551251482, 5.6955938 52.5508198, 5.7029248 52.5477934, 5.70902134 52.54549014);411,81;0,114529099
548;LINESTRING(5.730044967 52.5114972, 5.72574745 52.5050045);21365,246;1,600659987
549;LINESTRING(5.7177401 52.527178744, 5.7136351 52.5239082, 5.6979369 52.5213006, 5.69295975 52.518319225);1517,004;0,783777086
550;LINESTRING(5.70902134 52.54549014, 5.7114609 52.544469, 5.705156 52.5362543, 5.704747333 52.535261333, 5.6969306 52.530891878, 5.694949 52.5266984, 5.6976406 52.5214111, 5.69295975 52.518319225);55,94;0,100049847
551;LINESTRING(5.72574745 52.5050045, 5.7252406 52.5040411, 5.7172696 52.4924085, 5.7160896 52.4907782, 5.7149096 52.4891479, 5.6914315 52.4610016);22897,081;13,07933363
552;LINESTRING(5.72574745 52.5050045, 5.7262543 52.5059679, 5.7092449 52.5103452, 5.7088342 52.510446083, 5.7084054 52.5105529, 5.6909199 52.5161947, 5.69295975 52.518319225);2043,715;1,351988552
553;LINESTRING(5.721770333 52.4176926, 5.7216288 52.4175747, 5.6360449 52.3903116, 5.63171242 52.38856532);9,46;0,03540408
554;LINESTRING(5.6914315 52.4610016, 5.6648492 52.4824245, 5.664656567 52.4825051);32262,22;13,13816122
555;LINESTRING(5.6914315 52.4610016, 5.59912 52.40922, 5.595773371 52.4072708);41480,271;47,18785861
556;LINESTRING(5.63171242 52.38856532, 5.63367 52.38964, 5.63483 52.40565, 5.6007581 52.4096296, 5.595773371 52.4072708);22,398;0,03328186
557;LINESTRING(5.63171242 52.38856532, 5.6239609 52.3849358, 5.6134356 52.3703735, 5.6097245 52.367968956);7,55;0,010081534
558;LINESTRING(5.664656567 52.4825051, 5.6645683 52.4826411, 5.6369128 52.5070382, 5.63797045 52.509341775);26749,361;13,07750012
559;LINESTRING(5.664656567 52.4825051, 5.6645522 52.4824497, 5.5653028 52.4355501, 5.5525283 52.4449662, 5.55243625 52.44491945);5654,661;7,498319445
560;LINESTRING(5.595773371 52.4072708, 5.55243625 52.44491945);4342,402;3,953754696
561;LINESTRING(5.595773371 52.4072708, 5.57114406 52.39285088);45751,245;14,15299606
562;LINESTRING(5.63797045 52.509341775, 5.6412577 52.5158974);26907,965;2,800102937
563;LINESTRING(5.63797045 52.509341775, 5.6367204 52.5072409, 5.6293611 52.5494409, 5.62930394 52.550442085);25,169;0,033474551
564;LINESTRING(5.55243625 52.44491945, 5.5217713 52.466498267);25710,379;19,6063969
565;LINESTRING(5.55243625 52.44491945, 5.5523442 52.4448727, 5.4407555 52.3889339);10276,291;39,82965133
566;LINESTRING(5.57114406 52.39285088, 5.6097245 52.367968956);394,621;0,233502305
567;LINESTRING(5.57114406 52.39285088, 5.502848295 52.34763745);42115,721;37,35873279
568;LINESTRING(5.69295975 52.518319225, 5.6896095 52.5166606, 5.6412577 52.5158974);9300,141;8,215259971
569;LINESTRING(5.6412577 52.5158974, 5.5708388 52.5105874, 5.570741367 52.510701367);37908,966;29,87369199
570;LINESTRING(5.62930394 52.550442085, 5.6294567 52.553393, 5.6552479 52.5662816, 5.656097537 52.566326213);108,51;0,07175735
571;LINESTRING(5.62930394 52.550442085, 5.5638189 52.550332133);4950,106;4,37411215
572;LINESTRING(5.570741367 52.510701367, 5.5706783 52.5109361, 5.566902 52.5508075, 5.5638189 52.550332133);129321,553;82,04062383
573;LINESTRING(5.570741367 52.510701367, 5.570707 52.5105806, 5.5404614 52.5030675, 5.5375956 52.50225765, 5.5347298 52.5014478, 5.5206475 52.499315, 5.51622505 52.49941308);23047,065;13,33785867
574;LINESTRING(5.5217713 52.466498267, 5.504229371 52.480179179);22777,588;7,141666832
575;LINESTRING(5.5217713 52.466498267, 5.5159982 52.4631915, 5.4980136 52.4531068);280,397;0,074944964
576;LINESTRING(5.4407555 52.3889339, 5.4731201 52.3603958, 5.4778112 52.36101325, 5.4824 52.36175, 5.4916953 52.3540908, 5.49186855 52.3539734, 5.4920418 52.353856, 5.4973842 52.3506579, 5.502848295 52.34763745);468,72;0,662406565
577;LINESTRING(5.4407555 52.3889339, 5.3383022 52.3506375, 5.3369824 52.350056783);26837,379;70,87332558
578;LINESTRING(5.656097537 52.566326213, 5.644097111 52.574422722);1,569;0,000992722
